id,host_id,neighbourhood_group,latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,DECISION
27291757,205606415,Manhattan,40.72159,-73.9962,220,1,28,2.52,1,45,Yes
27292217,57724903,Manhattan,40.76193,-73.98236,325,7,0,,1,0,Yes
27292944,8593113,Brooklyn,40.67349,-74.00589,81,1,7,0.66,2,48,Yes
27293665,99137905,Bronx,40.88878,-73.86349,60,1,1,0.17,1,269,No
27295164,8593113,Brooklyn,40.67381,-74.00762,50,1,25,2.17,2,351,Yes
27295492,203982404,Manhattan,40.8087,-73.93897,90,2,38,3.36,6,0,No
27296173,24000784,Brooklyn,40.64431,-74.01261,45,1,7,0.75,4,32,No
27296868,200380610,Manhattan,40.74688,-73.97342,180,30,0,,65,364,Yes
27297152,200380610,Manhattan,40.74631,-73.99121,320,30,0,,65,364,Yes
27298901,200380610,Manhattan,40.7732,-73.95029,340,30,0,,65,364,Yes
27299174,200380610,Manhattan,40.76852,-73.96245,395,30,0,,65,346,No
27301019,200380610,Manhattan,40.77964,-73.95865,187,30,0,,65,315,Yes
27301638,200754542,Queens,40.56568,-73.87009,195,1,1,0.09,2,59,No
27301758,205684793,Queens,40.69062,-73.84747,170,5,1,0.09,2,0,No
27301897,10457196,Manhattan,40.71927,-73.99451,140,30,3,0.31,11,104,Yes
27302499,14381199,Brooklyn,40.6855,-73.95677,125,3,20,1.94,1,0,Yes
27303282,205697848,Manhattan,40.76435,-73.99298,85,1,8,0.7,1,30,Yes
27304339,190324721,Queens,40.76003,-73.83307,73,1,25,2.43,4,317,No
27304971,66495651,Manhattan,40.82209,-73.95423,100,1,0,,1,302,Yes
27308088,42637974,Brooklyn,40.67782,-73.9474,90,7,0,,1,0,No
27308432,14297465,Brooklyn,40.67189,-73.95624,135,3,42,3.82,1,100,No
27309080,3819001,Brooklyn,40.66477,-73.97999,60,1,18,1.65,2,308,Yes
27312214,205777414,Manhattan,40.73858,-74.00619,199,4,1,0.1,1,232,Yes
27312914,205745676,Queens,40.75749,-73.81983,80,1,33,2.87,9,365,Yes
27312987,89589630,Brooklyn,40.69629,-73.91351,50,1,86,7.7,1,198,No
27313587,36494687,Manhattan,40.72071,-73.97822,55,5,2,0.18,1,0,Yes
27314038,94214493,Brooklyn,40.65473,-73.91846,80,7,1,0.16,9,365,No
27314650,205745676,Queens,40.75897,-73.82011,95,1,30,2.66,9,353,No
27315942,205813359,Manhattan,40.82469,-73.94176,120,2,25,2.43,1,180,Yes
27316669,205820814,Bronx,40.83454,-73.92751,10,1,0,,1,180,Yes
27322746,23773099,Brooklyn,40.68462,-73.96908,110,225,0,,1,365,Yes
27326744,25459,Manhattan,40.82698,-73.93871,40,1,22,2.33,2,105,No
27328415,17866326,Brooklyn,40.68636,-73.90731,50,4,2,0.18,2,0,Yes
27329048,137358866,Queens,40.74411,-73.91077,40,30,2,0.45,103,216,No
27329585,205930301,Brooklyn,40.693,-73.91078,99,1,79,7.18,1,173,No
27332332,205952285,Brooklyn,40.6874,-73.95036,65,2,32,2.89,1,37,Yes
27332770,80381355,Manhattan,40.86912,-73.92183,195,2,6,0.53,1,0,Yes
27333008,18884557,Manhattan,40.73494,-74.00463,150,30,1,1,1,86,Yes
27333579,205969507,Manhattan,40.75313,-74.00235,120,1,4,0.56,1,5,No
27334148,205684793,Queens,40.69109,-73.84846,170,5,4,0.44,2,0,Yes
27334857,177825782,Queens,40.75212,-73.88248,80,4,3,0.3,2,175,No
27336179,30585124,Bronx,40.81822,-73.90812,35,5,8,0.77,2,179,No
27336613,74678395,Brooklyn,40.70624,-73.9177,130,5,14,1.24,1,305,Yes
27336782,205999048,Queens,40.73717,-73.80847,30,1,16,1.46,1,153,Yes
27336802,205998016,Brooklyn,40.6889,-73.93733,53,2,40,3.79,1,13,Yes
27336951,203169632,Manhattan,40.77134,-73.95498,350,2,24,2.48,1,242,No
27337223,205131610,Brooklyn,40.64228,-73.90819,50,2,5,0.5,3,180,Yes
27337409,45767988,Brooklyn,40.63876,-73.96025,250,1,0,,1,17,No
27337533,21621071,Brooklyn,40.69156,-73.94846,30,4,3,0.27,1,0,No
27338033,206009618,Brooklyn,40.70055,-73.93024,56,2,32,2.97,1,158,Yes
27338569,59880594,Manhattan,40.79832,-73.9398,98,2,18,1.86,1,209,Yes
27341015,133298502,Brooklyn,40.6498,-73.95592,100,1,0,,1,0,Yes
27341122,206040990,Brooklyn,40.71425,-73.9623,290,5,0,,1,0,No
27343189,204036615,Bronx,40.87015,-73.85582,75,4,35,3.13,1,169,Yes
27351337,10849252,Brooklyn,40.6726,-73.98195,130,2,24,3.27,1,2,No
27351442,4901731,Manhattan,40.72875,-73.98443,98,2,15,1.49,1,29,No
27356337,61100797,Manhattan,40.76841,-73.95402,180,2,23,2.04,1,2,Yes
27356543,16098958,Manhattan,40.77687,-73.95173,200,30,0,,96,0,Yes
27357537,28380119,Brooklyn,40.71133,-73.96806,250,4,4,0.38,1,0,Yes
27357619,41287915,Brooklyn,40.69743,-73.92929,75,1,27,2.45,1,29,No
27358688,21940136,Manhattan,40.72191,-73.99592,300,3,52,5.2,1,119,Yes
27359314,13642054,Brooklyn,40.67936,-73.91375,180,2,30,2.77,1,69,No
27359346,204744401,Manhattan,40.73968,-73.98217,199,5,18,1.65,1,248,No
27359696,47782497,Brooklyn,40.66983,-73.87745,65,7,16,1.42,3,287,Yes
27359897,47782497,Brooklyn,40.67061,-73.8759,45,7,24,2.11,3,313,Yes
27360252,74323368,Manhattan,40.81968,-73.9436,90,2,39,3.42,1,29,Yes
27360936,7210713,Brooklyn,40.69519,-73.95465,150,2,12,1.09,1,0,No
27361321,63312104,Queens,40.74764,-73.81795,55,1,37,3.31,6,364,Yes
27361471,15145474,Queens,40.68221,-73.8457,51,4,27,2.45,4,87,No
27361805,3508047,Brooklyn,40.70024,-73.924,45,3,2,0.18,3,0,No
27362309,14621589,Brooklyn,40.69974,-73.94658,50,400,0,,1,90,Yes
27362417,13639385,Brooklyn,40.67713,-73.94137,60,3,0,,1,179,Yes
27362458,63312104,Queens,40.74766,-73.81942,60,1,38,3.52,6,363,Yes
27363157,26278289,Manhattan,40.72862,-74.00054,300,4,0,,1,188,No
27363172,1603942,Brooklyn,40.68712,-73.97768,375,20,2,0.25,2,0,Yes
27363454,23341244,Brooklyn,40.59356,-73.95869,64,30,0,,1,0,No
27364187,9880191,Brooklyn,40.71353,-73.94162,125,1,4,0.39,2,8,No
27364236,9880191,Brooklyn,40.71449,-73.94195,250,2,3,0.32,2,0,Yes
27364319,206217143,Manhattan,40.81968,-73.93858,40,1,7,0.64,1,0,Yes
27365033,18404082,Staten Island,40.6157,-74.0985,89,1,1,0.12,1,65,Yes
27365650,206227910,Manhattan,40.72239,-73.9821,80,3,23,2.09,1,9,No
27365908,118403993,Brooklyn,40.71939,-73.96056,600,2,23,2.2,2,328,Yes
27366041,80543188,Bronx,40.86299,-73.89088,75,2,14,1.26,1,210,No
27366228,59808986,Brooklyn,40.64933,-73.94539,110,1,57,5.06,3,223,No
27366401,195704869,Brooklyn,40.66793,-73.98934,150,3,22,2.18,1,144,Yes
27366783,6584607,Brooklyn,40.71784,-73.96363,90,1,18,1.62,2,9,Yes
27367243,12243051,Manhattan,40.70852,-74.00525,125,29,0,,96,345,Yes
27367939,12243051,Manhattan,40.74083,-73.99457,209,29,0,,96,335,No
27368144,12243051,Manhattan,40.74812,-73.98602,287,29,0,,96,219,Yes
27368472,12243051,Manhattan,40.74272,-73.99599,202,29,0,,96,279,No
27368543,12243051,Manhattan,40.74803,-73.98666,287,29,0,,96,219,No
27368907,12243051,Manhattan,40.743,-73.99521,239,29,3,0.37,96,254,Yes
27368990,12243051,Manhattan,40.7482,-73.98776,287,29,0,,96,218,Yes
27369200,12243051,Manhattan,40.7429,-73.99428,232,29,2,0.29,96,311,Yes
27369583,12243051,Manhattan,40.74295,-73.97177,187,29,0,,96,323,No
27369599,45241930,Manhattan,40.74416,-73.9727,175,29,5,0.74,3,49,Yes
27369713,206260220,Queens,40.75589,-73.85755,60,1,38,3.76,1,315,No
27370912,15334096,Brooklyn,40.71448,-73.95198,310,4,0,,1,87,No
27372891,17506009,Manhattan,40.74564,-74.0006,200,1,12,1.09,1,6,Yes
27373231,196557649,Queens,40.59684,-73.76873,200,1,7,0.62,2,311,Yes
27373536,6776218,Brooklyn,40.7308,-73.95775,650,4,1,1,1,168,Yes
27373599,10606156,Brooklyn,40.7244,-73.95435,75,4,0,,2,177,No
27374183,14898658,Brooklyn,40.64205,-73.98049,40,1,19,1.69,11,28,Yes
27375052,206313609,Brooklyn,40.60557,-73.99799,123,2,27,2.57,2,128,No
27375467,9738823,Manhattan,40.76335,-73.98737,150,2,41,4.17,1,67,No
27380062,8346419,Brooklyn,40.70296,-73.91755,47,7,2,0.18,1,0,Yes
27382741,206359223,Brooklyn,40.68033,-73.91023,31,30,1,0.1,1,62,Yes
27384075,68170006,Queens,40.75519,-73.91582,54,2,2,0.2,1,0,Yes
27384626,200380610,Manhattan,40.75632,-73.96795,235,30,0,,65,249,No
27385411,200380610,Manhattan,40.76634,-73.98155,320,30,0,,65,249,Yes
27385494,200380610,Manhattan,40.76541,-73.98179,495,30,0,,65,364,No
27385914,200380610,Manhattan,40.76029,-73.99811,300,30,0,,65,365,No
27385966,200380610,Manhattan,40.75975,-73.98698,470,30,0,,65,250,Yes
27386339,200380610,Manhattan,40.76191,-73.99818,350,30,0,,65,281,Yes
27386991,200380610,Manhattan,40.76181,-73.99855,350,30,0,,65,281,Yes
27387238,200380610,Manhattan,40.7525,-73.96683,200,30,0,,65,339,No
27387265,200380610,Manhattan,40.76366,-73.98342,435,30,0,,65,329,Yes
27387286,84683441,Brooklyn,40.65945,-73.99383,100,2,12,1.08,1,2,No
27387520,200380610,Manhattan,40.779,-73.98319,200,30,0,,65,342,No
27388568,895135,Brooklyn,40.70732,-73.94536,130,3,12,1.08,3,90,Yes
27389045,200380610,Manhattan,40.74632,-73.97307,305,30,0,,65,364,Yes
27389647,119531605,Manhattan,40.7737,-73.99027,99,1,7,0.61,1,0,Yes
27389714,200380610,Manhattan,40.77071,-73.98545,230,30,0,,65,348,No
27389854,206400943,Queens,40.69103,-73.83407,150,3,6,0.55,1,162,Yes
27389930,200380610,Manhattan,40.77095,-73.98626,220,30,0,,65,364,No
27390188,200380610,Manhattan,40.76711,-73.98685,250,30,0,,65,275,No
27390867,200380610,Manhattan,40.73865,-73.9781,185,30,0,,65,364,Yes
27391028,200380610,Manhattan,40.73223,-73.98658,253,30,0,,65,332,Yes
27391206,200380610,Manhattan,40.75969,-73.96071,150,30,0,,65,364,Yes
27392814,200380610,Manhattan,40.7444,-73.97284,350,30,0,,65,364,No
27393400,12243051,Manhattan,40.70856,-74.00659,135,29,0,,96,332,Yes
27393606,4406629,Brooklyn,40.69228,-73.94566,50,30,15,1.36,1,179,No
27393765,95564806,Brooklyn,40.6604,-73.91227,59,2,32,2.85,3,0,No
27394468,206451695,Manhattan,40.7594,-73.99748,180,4,10,0.91,3,365,Yes
27394897,206313609,Brooklyn,40.60569,-73.99823,113,3,24,2.22,2,96,Yes
27395171,205745676,Queens,40.75902,-73.82099,80,1,30,2.69,9,189,Yes
27397256,33905781,Queens,40.76756,-73.91798,45,2,4,0.37,1,249,No
27398613,206482566,Manhattan,40.73182,-73.98158,100,30,3,0.28,2,0,Yes
27398782,159610596,Manhattan,40.70448,-74.00615,525,1,25,2.53,6,203,No
27398972,2685910,Brooklyn,40.68707,-73.95482,100,2,0,,1,0,No
27401585,2420988,Queens,40.70804,-73.89747,105,7,2,0.22,1,93,Yes
27402244,205772141,Manhattan,40.72935,-73.99054,250,2,10,0.97,1,188,Yes
27402384,206508895,Staten Island,40.6406,-74.11702,67,2,39,3.45,1,45,Yes
27403622,52050220,Manhattan,40.71873,-73.98553,100,1,4,0.36,2,0,No
27405246,34755288,Bronx,40.81872,-73.90014,75,7,0,,1,0,Yes
27405333,52050220,Manhattan,40.71796,-73.98445,226,1,1,0.09,2,0,No
27405874,206538133,Manhattan,40.70522,-74.00728,175,2,1,0.09,1,0,No
27406282,379051,Manhattan,40.76463,-73.99128,550,3,1,0.09,1,353,Yes
27406558,8245652,Brooklyn,40.69667,-73.90806,120,2,6,0.77,2,0,Yes
27407257,33750239,Brooklyn,40.68634,-73.93817,126,2,30,2.88,2,35,Yes
27407457,11409024,Brooklyn,40.68221,-73.94487,61,2,1,1,1,349,No
27407852,180212824,Manhattan,40.76529,-73.95771,99,1,18,1.59,5,0,Yes
27407863,206551997,Manhattan,40.75607,-73.9941,200,3,10,4.48,1,206,No
27408243,7638718,Brooklyn,40.70048,-73.9295,54,7,8,0.75,1,0,No
27409329,203982404,Manhattan,40.80874,-73.94038,90,2,38,3.4,6,178,Yes
27414303,206509509,Brooklyn,40.6987,-73.99275,155,1,12,1.16,1,6,Yes
27416658,203982404,Manhattan,40.807,-73.93976,400,2,0,,6,173,Yes
27417822,200380610,Manhattan,40.77725,-73.98407,250,30,0,,65,334,No
27420805,718630,Queens,40.74583,-73.95363,150,3,2,0.32,1,3,Yes
27422570,34643568,Manhattan,40.79232,-73.94156,85,3,2,0.79,6,90,No
27422684,119669058,Brooklyn,40.69393,-73.957,38,3,12,1.07,34,365,No
27423688,176043852,Manhattan,40.8093,-73.93747,220,4,2,0.2,1,41,Yes
27424575,119669058,Brooklyn,40.69254,-73.95563,37,2,10,0.9,34,362,Yes
27424610,2948064,Brooklyn,40.71031,-73.93623,58,3,46,4.19,2,126,Yes
27425011,10428298,Manhattan,40.73768,-73.99565,220,14,0,,1,0,No
27425265,147590647,Brooklyn,40.61699,-74.01042,55,1,39,3.45,1,45,Yes
27425371,14812962,Brooklyn,40.67321,-73.95386,93,5,3,0.28,1,0,No
27425828,200380610,Manhattan,40.79026,-73.97304,175,30,0,,65,364,No
27426650,2948064,Brooklyn,40.70859,-73.93572,58,3,47,4.26,2,188,Yes
27426767,5699385,Manhattan,40.73932,-73.97764,140,5,13,1.23,1,24,Yes
27426797,7183012,Manhattan,40.73967,-73.98171,160,10,2,0.24,1,81,Yes
27427289,6456799,Brooklyn,40.68726,-73.94176,125,21,2,0.65,1,250,No
27427898,34313176,Queens,40.71662,-73.85971,140,2,11,1.17,4,335,Yes
27428046,200834302,Manhattan,40.80329,-73.957,126,4,34,3.12,1,90,No
27429253,200239515,Queens,40.7423,-73.89426,35,30,2,0.58,15,5,No
27429817,161899037,Queens,40.75676,-73.83288,159,2,7,2.44,7,67,Yes
27430644,206714649,Queens,40.67261,-73.79675,99,1,49,5.88,3,38,Yes
27431305,5680111,Brooklyn,40.68596,-73.914,63,5,6,0.54,7,133,Yes
27431313,205594437,Brooklyn,40.70819,-73.96597,180,2,5,0.47,1,0,No
27431698,5680111,Brooklyn,40.68654,-73.91454,63,6,3,0.27,7,187,Yes
27432653,105699183,Manhattan,40.82771,-73.9499,65,4,2,0.25,2,0,No
27433046,1548010,Brooklyn,40.63952,-73.9601,48,30,3,0.28,1,0,No
27434658,11158514,Brooklyn,40.64472,-73.96263,42,10,1,0.1,1,0,Yes
27435989,206758830,Queens,40.71775,-73.87488,85,2,36,3.4,1,290,Yes
27436322,84155085,Brooklyn,40.63145,-74.02375,50,2,1,0.09,1,0,Yes
27436334,109930093,Manhattan,40.79505,-73.93126,199,2,15,1.4,2,230,No
27437662,206774126,Manhattan,40.82788,-73.93905,85,15,0,,1,0,Yes
27437794,1720151,Brooklyn,40.72208,-73.94275,315,2,0,,2,364,No
27438452,204684505,Brooklyn,40.63558,-73.94929,199,3,9,0.81,1,353,No
27453970,57002433,Manhattan,40.79713,-73.941,80,1,25,2.25,2,0,Yes
27454297,119669058,Brooklyn,40.69322,-73.95519,36,3,12,1.06,34,361,Yes
27454358,195041901,Brooklyn,40.68323,-73.95108,40,30,2,0.27,3,331,Yes
27454691,32346001,Brooklyn,40.69854,-73.92373,106,1,2,0.22,2,5,No
27454904,206195782,Manhattan,40.80804,-73.95373,195,2,14,1.43,1,33,Yes
27455308,206889476,Queens,40.68078,-73.79492,75,1,63,6.1,1,61,No
27455707,243321,Queens,40.76398,-73.92969,150,3,0,,1,0,No
27457026,125320407,Queens,40.70653,-73.80561,1000,2,0,,5,365,Yes
27457583,201203968,Brooklyn,40.71283,-73.94157,160,2,59,5.46,2,23,Yes
27458304,56283770,Manhattan,40.76515,-73.96662,185,30,0,,6,123,Yes
27459543,17477908,Manhattan,40.79285,-73.9676,264,30,2,0.25,10,343,No
27459661,206926246,Brooklyn,40.62831,-73.89876,40,3,23,2.31,1,357,Yes
27460411,894516,Queens,40.77198,-73.92206,120,3,23,2.1,1,16,No
27460536,23074465,Brooklyn,40.70192,-73.9168,65,1,31,3.75,3,134,No
27461602,3125234,Manhattan,40.71882,-73.99652,350,2,8,0.73,1,52,Yes
27462003,184398500,Manhattan,40.80026,-73.94398,75,1,2,0.19,1,0,Yes
27462063,21888830,Manhattan,40.73495,-74.00402,190,30,5,0.6,1,130,Yes
27464651,97170205,Manhattan,40.78779,-73.96881,65,3,9,0.87,1,0,No
27465159,206974381,Manhattan,40.71709,-73.99746,180,2,19,2,1,179,Yes
27465935,105983342,Brooklyn,40.68863,-73.90638,100,1,1,0.09,1,0,No
27466393,8879096,Brooklyn,40.71688,-73.95107,65,3,6,0.54,1,0,No
27466647,6485,Brooklyn,40.6813,-73.93304,150,5,4,0.47,1,160,Yes
27467399,100704594,Manhattan,40.74752,-73.9976,225,3,21,2.03,1,8,Yes
27468323,207003851,Manhattan,40.79917,-73.93716,111,3,9,0.88,1,3,Yes
27468927,206778021,Manhattan,40.82287,-73.95394,150,2,26,2.34,2,55,No
27469022,207010341,Manhattan,40.79578,-73.93398,145,5,2,0.18,2,1,Yes
27470574,35328956,Brooklyn,40.6905,-73.95906,57,2,2,0.32,1,0,No
27470676,56283770,Manhattan,40.76389,-73.96808,135,30,0,,6,178,No
27471155,202869636,Brooklyn,40.71832,-73.95566,150,4,7,0.63,1,5,Yes
27471933,207038607,Queens,40.58754,-73.81296,53,1,14,1.3,1,357,Yes
27472037,104569137,Brooklyn,40.67829,-73.9505,60,2,0,,1,40,Yes
27472111,2885704,Brooklyn,40.69383,-73.92068,35,2,43,4.08,2,15,No
27473250,14364462,Brooklyn,40.7052,-73.92101,65,3,3,0.28,2,0,Yes
27477710,157337532,Queens,40.77859,-73.84323,100,1,62,6,2,77,No
27478943,132536008,Queens,40.6609,-73.75633,100,2,4,1.82,1,178,No
27480436,52676179,Manhattan,40.76213,-74.00126,144,2,2,0.18,1,0,Yes
27481115,170384085,Brooklyn,40.66933,-73.94173,49,1,13,1.15,1,0,Yes
27482124,20398684,Manhattan,40.75135,-73.97197,120,2,6,0.62,1,0,Yes
27482592,52644225,Queens,40.74245,-73.92587,77,2,3,0.29,1,0,No
27483961,2822805,Brooklyn,40.6854,-73.94976,60,30,1,0.14,8,0,Yes
27484611,64971854,Manhattan,40.71793,-74.00594,160,1,8,0.73,1,0,No
27486545,23120620,Queens,40.73781,-73.80845,62,1,10,0.92,5,90,No
27487078,1353336,Queens,40.75759,-73.91703,90,5,1,0.11,1,69,Yes
27488220,54508119,Queens,40.7423,-73.8047,38,1,16,1.42,1,362,Yes
27488806,206778021,Manhattan,40.82221,-73.95606,150,2,24,2.38,2,47,Yes
27489188,27336207,Manhattan,40.73569,-73.98097,160,3,6,0.56,2,0,No
27489247,12841127,Manhattan,40.7895,-73.94827,128,90,8,0.71,1,0,Yes
27491339,120643397,Brooklyn,40.62258,-73.97398,139,2,41,3.7,1,62,No
27491393,207195903,Brooklyn,40.6294,-74.02258,80,3,39,4.5,1,8,No
27491566,48018277,Brooklyn,40.6922,-73.9415,85,3,8,0.77,2,63,Yes
27491585,193502084,Brooklyn,40.64003,-74.00315,45,1,8,0.76,8,0,Yes
27492039,166862866,Brooklyn,40.67712,-73.9226,148,1,63,5.61,1,82,Yes
27492139,206949054,Brooklyn,40.6648,-73.92672,115,1,15,1.42,1,48,No
27492179,207205519,Staten Island,40.6075,-74.06679,100,3,0,,1,90,Yes
27492304,207117606,Brooklyn,40.65668,-73.97827,75,4,1,0.13,1,82,No
27492948,207216690,Brooklyn,40.70098,-73.92135,75,1,37,3.34,1,294,No
27494148,54438083,Queens,40.72373,-73.90881,196,2,21,1.87,3,202,Yes
27494734,22896813,Manhattan,40.81382,-73.95939,100,3,1,0.09,1,0,Yes
27498398,194047658,Manhattan,40.80734,-73.94201,290,3,11,1.02,1,85,Yes
27499097,185889529,Queens,40.70531,-73.75835,46,2,71,6.51,3,340,No
27500496,89842859,Manhattan,40.80138,-73.95107,68,10,1,0.1,1,0,Yes
27501755,557166,Manhattan,40.79287,-73.97333,150,5,2,0.18,1,0,No
27502928,25357997,Manhattan,40.72691,-73.98423,149,2,1,0.09,1,0,No
27504048,63199008,Queens,40.74586,-73.89048,39,3,1,0.09,1,0,Yes
27504290,33467956,Brooklyn,40.71786,-73.95434,175,1,15,1.33,1,8,Yes
27505253,31378,Brooklyn,40.67194,-73.96208,100,1,12,1.24,3,2,Yes
27506090,140312311,Manhattan,40.75478,-73.99604,100,2,0,,1,0,No
27506095,38635971,Brooklyn,40.68299,-73.92713,60,1,4,0.36,1,0,Yes
27506113,41950627,Manhattan,40.82167,-73.94726,175,5,0,,1,0,No
27506443,52190465,Brooklyn,40.70474,-73.9162,100,2,1,0.09,1,0,No
27507137,158088272,Manhattan,40.81589,-73.93686,76,3,1,0.13,1,0,Yes
27507299,1639484,Brooklyn,40.6814,-73.96584,91,5,2,0.21,1,0,Yes
27507457,6786361,Brooklyn,40.69633,-73.927,65,5,13,1.2,2,310,Yes
27507561,6344971,Manhattan,40.7444,-73.99604,240,2,8,0.71,1,0,No
27507663,207396117,Queens,40.74233,-73.9125,30,1,30,2.78,1,157,Yes
27507912,85281944,Brooklyn,40.69857,-73.9142,110,1,0,,1,0,No
27508376,2093069,Manhattan,40.79228,-73.94013,106,2,8,1.53,1,0,No
27508803,11381575,Brooklyn,40.70548,-73.92671,59,2,8,0.73,1,0,Yes
27509562,207418547,Brooklyn,40.65934,-73.90245,45,7,5,0.53,1,168,Yes
27509983,6146050,Brooklyn,40.7135,-73.9583,98,1,0,,2,0,Yes
27510869,113295877,Staten Island,40.63461,-74.08937,55,3,6,0.55,3,154,No
27511207,106233552,Queens,40.7653,-73.86729,89,3,0,,2,23,Yes
27517686,3116204,Brooklyn,40.68249,-73.93916,165,5,25,2.42,1,127,No
27518599,207523208,Manhattan,40.73052,-73.98277,450,3,34,3.37,1,80,No
27519196,50909051,Queens,40.76731,-73.76288,115,1,6,0.53,1,179,Yes
27519772,82891189,Brooklyn,40.69449,-73.91987,50,2,2,0.18,1,0,Yes
27520341,55149412,Manhattan,40.71579,-73.99285,130,3,0,,4,222,Yes
27521147,131493626,Manhattan,40.74828,-73.97917,799,5,5,0.55,1,340,No
27521990,22550591,Brooklyn,40.70844,-73.92274,100,2,5,0.52,1,0,Yes
27523125,40511430,Queens,40.69783,-73.85221,70,2,53,5.28,1,108,No
27523631,34992043,Queens,40.73662,-73.82764,50,1,20,1.81,2,188,No
27523953,207582987,Brooklyn,40.68397,-73.9074,138,2,62,5.67,1,151,Yes
27524142,14278851,Queens,40.7043,-73.91137,50,5,2,0.22,1,15,Yes
27524258,17826780,Manhattan,40.77454,-73.95454,250,30,1,0.11,1,60,Yes
27524608,21858263,Manhattan,40.73047,-73.98048,83,2,0,,1,0,No
27524646,130074377,Queens,40.70134,-73.909,89,1,28,2.6,2,212,Yes
27524836,7098693,Brooklyn,40.69073,-73.95965,75,3,0,,1,0,No
27526504,207573589,Queens,40.77032,-73.92621,125,1,18,1.74,1,0,No
27526520,137358866,Manhattan,40.79461,-73.94199,36,30,1,0.11,103,199,Yes
27526619,12243051,Manhattan,40.70514,-74.00914,159,29,0,,96,325,Yes
27526697,20909506,Queens,40.76519,-73.91067,55,3,2,0.18,2,0,Yes
27526727,92611851,Manhattan,40.78051,-73.94809,160,1,17,1.62,1,5,No
27526910,148705627,Queens,40.70147,-73.9047,170,14,1,1,2,106,Yes
27526997,310670,Bronx,40.88017,-73.83574,475,2,0,,13,359,No
27527039,12243051,Manhattan,40.70788,-74.00484,217,29,0,,96,9,No
27527118,1911615,Manhattan,40.74755,-74.00317,77,1,4,0.36,2,0,Yes
27527478,55184486,Brooklyn,40.68842,-73.91465,175,1,54,5.26,2,137,Yes
27527902,101144679,Brooklyn,40.6944,-73.9242,90,3,26,2.43,1,3,Yes
27528026,200829464,Manhattan,40.77425,-73.98122,299,3,33,2.97,1,96,No
27528267,17518954,Brooklyn,40.69038,-73.93101,79,3,44,4.06,1,91,Yes
27528305,7985095,Manhattan,40.7645,-73.98788,285,2,44,4.05,3,70,No
27528620,193502084,Brooklyn,40.64039,-74.00252,45,1,8,0.81,8,0,No
27528935,193502084,Brooklyn,40.63925,-74.00329,40,1,12,1.16,8,0,Yes
27529129,193502084,Brooklyn,40.63844,-74.00232,40,1,9,0.82,8,0,Yes
27529325,193502084,Brooklyn,40.63889,-74.00244,40,1,11,1.09,8,0,Yes
27529458,33389621,Manhattan,40.71843,-73.99817,124,2,5,0.46,1,0,No
27529564,207651513,Manhattan,40.80907,-73.94444,60,1,49,4.85,3,0,Yes
27529655,205745676,Queens,40.75889,-73.82104,89,1,39,3.49,9,342,No
27530069,7129207,Manhattan,40.76337,-73.9873,159,2,58,5.21,1,124,No
27530187,16676759,Manhattan,40.70668,-74.00727,180,3,10,0.99,1,48,Yes
27530761,190324721,Queens,40.76084,-73.83233,63,1,22,1.99,4,347,Yes
27531821,147638312,Brooklyn,40.67246,-73.97707,125,5,7,0.84,1,180,Yes
27532758,192587955,Brooklyn,40.70276,-73.92899,70,1,1,1,1,39,No
27534625,91646104,Queens,40.74344,-73.91076,51,3,38,3.65,3,146,Yes
27538237,7136700,Brooklyn,40.67166,-73.94674,115,3,34,4.43,4,249,No
27539706,84459821,Bronx,40.83658,-73.86181,55,1,32,2.96,1,333,No
27540102,206972453,Manhattan,40.72205,-73.99699,250,4,16,1.68,1,0,Yes
27540139,200380610,Manhattan,40.73485,-74.00313,188,30,0,,65,326,Yes
27542342,35660592,Queens,40.7335,-73.87571,149,2,5,0.46,6,340,Yes
27542642,207777872,Brooklyn,40.65074,-73.91633,55,1,38,3.43,3,311,No
27542872,162282607,Manhattan,40.71728,-74.01511,100,1,5,0.45,1,0,Yes
27543086,5108882,Brooklyn,40.68905,-73.97991,170,2,18,1.64,1,0,No
27543590,104064206,Manhattan,40.79574,-73.94684,85,1,6,0.55,1,0,No
27544396,111587063,Manhattan,40.79291,-73.97599,295,2,24,2.28,1,70,Yes
27545221,58680528,Manhattan,40.71591,-73.99721,125,30,39,3.77,1,32,Yes
27545256,8039125,Brooklyn,40.68811,-73.97539,52,4,4,0.36,1,329,Yes
27545876,207795404,Manhattan,40.75953,-73.98938,151,6,22,2.1,2,56,No
27546086,22318190,Manhattan,40.79657,-73.94932,90,4,9,0.82,1,13,Yes
27546132,190921808,Manhattan,40.75526,-73.99719,55,7,5,0.46,47,342,No
27546295,190921808,Manhattan,40.75412,-73.99651,55,7,1,0.65,47,360,No
27546818,142289373,Queens,40.75361,-73.82014,450,3,0,,1,0,Yes
27546831,207661442,Bronx,40.88445,-73.89663,50,1,1,0.21,1,61,Yes
27547687,177825782,Queens,40.75047,-73.88216,89,4,2,0.33,2,175,Yes
27549021,29650513,Brooklyn,40.69473,-73.96165,90,30,1,0.23,6,281,No
27549628,38675275,Queens,40.57491,-73.84962,200,1,32,3.02,2,324,Yes
27551182,14727039,Brooklyn,40.71684,-73.94565,165,3,0,,1,89,No
27551227,34161028,Brooklyn,40.69949,-73.98319,116,3,2,0.32,3,16,No
