id,host_id,neighbourhood_group,latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,DECISION
419792,2087636,Manhattan,40.71804,-73.98565,200,7,4,0.22,1,0,No
421554,2096690,Brooklyn,40.68559,-73.93896,250,15,37,0.52,2,54,No
422040,1090764,Manhattan,40.77995,-73.98342,99,30,27,0.31,1,189,Yes
424192,2108853,Manhattan,40.7559,-73.99469,325,30,18,0.21,1,364,Yes
424667,2111060,Manhattan,40.76291,-73.99202,99,1,134,1.54,1,265,Yes
424767,2103888,Manhattan,40.74406,-73.98273,325,2,197,2.25,1,207,No
424889,2076827,Manhattan,40.73041,-74.00498,129,7,5,0.09,1,0,Yes
424930,905122,Brooklyn,40.6764,-73.96218,130,28,5,0.06,1,196,No
425784,2116807,Brooklyn,40.70279,-73.98284,190,4,8,0.09,1,0,No
428226,2128778,Brooklyn,40.67436,-73.956,55,2,62,0.71,2,57,Yes
430427,820046,Manhattan,40.83559,-73.94095,60,2,13,0.15,1,0,Yes
430665,2141109,Manhattan,40.79234,-73.96482,250,1,8,0.09,1,0,Yes
431865,361855,Manhattan,40.83451,-73.93885,275,3,50,0.87,2,277,No
432090,2148881,Queens,40.74826,-73.94633,50,180,69,0.79,1,0,Yes
433218,644941,Brooklyn,40.67763,-73.97185,125,4,41,0.47,1,10,No
433414,287733,Brooklyn,40.68472,-73.96691,150,20,89,1.04,1,247,No
433914,1906804,Brooklyn,40.65408,-73.87883,70,4,40,0.46,1,273,Yes
434792,2117078,Brooklyn,40.67302,-73.98756,138,3,106,1.22,1,189,Yes
435774,2164138,Manhattan,40.70633,-74.00974,265,4,33,0.39,1,0,Yes
435776,2164452,Manhattan,40.77548,-73.95183,145,5,2,0.09,1,365,No
435909,2165401,Manhattan,40.73775,-74.00344,151,88,19,0.22,1,249,Yes
435946,2165711,Manhattan,40.70917,-74.0146,208,6,100,1.14,1,310,No
436510,2168251,Brooklyn,40.7108,-73.96226,200,3,16,0.19,1,291,No
436619,2168468,Manhattan,40.72507,-73.98861,110,2,64,0.76,1,74,Yes
436824,200243,Manhattan,40.82726,-73.9444,58,1,17,0.31,2,289,Yes
436916,2169825,Manhattan,40.82669,-73.94281,55,2,7,0.08,1,0,Yes
437352,290662,Brooklyn,40.67078,-73.98815,105,115,15,0.17,1,219,No
437906,2175110,Manhattan,40.728,-73.97903,350,5,4,0.07,1,0,Yes
438513,2177462,Brooklyn,40.65814,-73.96181,150,3,87,1,1,73,No
439750,1566042,Brooklyn,40.71517,-73.94292,55,150,10,0.14,1,97,No
439870,1903758,Brooklyn,40.66859,-73.98235,299,20,0,,1,149,Yes
442636,1655939,Queens,40.70054,-73.90255,77,3,289,3.3,1,85,Yes
442649,793225,Manhattan,40.74572,-73.99965,125,9,10,0.11,1,0,Yes
443646,2204078,Manhattan,40.78911,-73.97396,395,14,39,0.45,1,50,No
444171,2206506,Brooklyn,40.68813,-73.92817,189,7,7,0.1,2,303,Yes
444430,420542,Bronx,40.81128,-73.92399,49,1,23,0.27,1,333,No
446367,2216673,Manhattan,40.77593,-73.97699,90,4,22,0.27,1,239,No
447766,1109143,Manhattan,40.73903,-73.97975,100,1,1,0.02,1,6,Yes
447840,242506,Brooklyn,40.71164,-73.965,299,2,5,0.06,3,0,Yes
448048,1267021,Queens,40.75193,-73.87873,75,5,30,0.37,3,180,Yes
448049,1267021,Queens,40.74906,-73.89377,69,7,55,0.64,3,318,No
449034,124357,Brooklyn,40.71756,-73.95282,90,1,155,1.78,3,328,Yes
449130,2229582,Manhattan,40.8179,-73.94319,94,1,95,1.09,1,18,No
449660,2233165,Brooklyn,40.64814,-73.97304,80,2,118,1.35,1,353,No
449680,1812871,Bronx,40.81611,-73.89909,100,5,82,0.96,1,63,Yes
450009,2219255,Brooklyn,40.62897,-73.90334,39,5,105,1.21,3,34,Yes
450577,2237267,Manhattan,40.77555,-73.9767,250,3,73,0.84,1,284,Yes
450578,9647066,Brooklyn,40.6397,-74.0162,55,7,28,0.32,2,333,No
450905,2228665,Brooklyn,40.67267,-73.98348,110,2,0,,1,0,Yes
452068,2246071,Brooklyn,40.64205,-73.97173,200,1,3,0.06,1,0,No
452541,2248545,Brooklyn,40.66034,-73.9829,142,3,120,1.4,1,222,No
453094,137814,Brooklyn,40.68699,-73.9635,70,2,339,3.88,3,333,Yes
453161,2107905,Brooklyn,40.72183,-73.94908,260,2,7,0.09,1,0,Yes
453255,2252261,Manhattan,40.71986,-73.9869,225,4,13,0.15,1,195,Yes
453317,1530310,Brooklyn,40.68881,-73.95405,59,21,6,0.07,3,0,No
454334,2257289,Manhattan,40.81669,-73.94267,65,1,3,0.03,1,0,Yes
454763,2259061,Manhattan,40.86717,-73.9194,99,20,11,0.18,1,249,No
454929,1385575,Manhattan,40.72981,-73.98318,239,2,67,1.33,1,78,No
455734,2265389,Manhattan,40.86929,-73.92421,50,2,123,1.47,1,21,Yes
455801,2265770,Manhattan,40.80533,-73.95204,65,4,109,1.25,3,0,Yes
456110,2267508,Manhattan,40.7476,-73.99698,139,4,23,0.27,1,0,Yes
456190,2267864,Manhattan,40.73357,-74.00723,174,2,269,3.15,2,167,No
456457,1594083,Manhattan,40.73204,-74.00189,315,3,7,0.08,1,0,Yes
456526,2270183,Manhattan,40.81713,-73.94217,75,3,36,1.76,1,47,No
457829,2275829,Manhattan,40.72917,-73.98811,210,1,178,2.06,1,0,No
458154,2268393,Brooklyn,40.7061,-73.94531,55,4,132,1.51,2,195,Yes
458377,346366,Brooklyn,40.70147,-73.94378,229,3,12,0.15,1,319,Yes
459066,2282355,Manhattan,40.76719,-73.95303,150,2,23,0.27,1,0,Yes
460036,2287727,Manhattan,40.74134,-73.98113,129,2,47,0.55,1,177,No
460999,128890,Manhattan,40.8162,-73.94747,100,8,8,0.11,1,0,Yes
461050,2286224,Brooklyn,40.71613,-73.95837,200,3,17,0.2,1,67,No
462454,2298239,Manhattan,40.71746,-73.98782,89,5,4,0.06,1,0,No
463107,2301624,Brooklyn,40.66933,-73.93798,250,90,19,0.22,1,311,Yes
464231,1530310,Brooklyn,40.68905,-73.9541,65,7,2,0.02,3,0,Yes
465277,2065453,Brooklyn,40.67615,-73.95441,68,2,35,0.54,3,0,Yes
466277,815977,Brooklyn,40.7111,-73.94643,235,3,108,1.25,2,144,No
466457,2316542,Brooklyn,40.68944,-73.9376,100,3,182,2.15,1,220,Yes
467569,282315,Manhattan,40.72106,-73.98384,311,3,31,0.41,1,28,No
467634,2321321,Queens,40.67747,-73.76493,39,1,454,5.27,1,353,No
467866,2321870,Manhattan,40.73123,-74.00591,100,2,199,2.3,1,19,Yes
468613,2325861,Manhattan,40.72152,-73.99279,1300,1,0,,1,0,Yes
470090,2332430,Manhattan,40.72147,-73.99208,210,1,230,2.65,1,319,Yes
470370,2120259,Brooklyn,40.66604,-73.95086,55,4,101,1.19,4,170,No
470498,2334269,Manhattan,40.71012,-74.01504,65,2,8,0.13,1,0,Yes
470709,2335775,Brooklyn,40.71856,-73.95166,165,30,154,1.87,1,157,No
471712,1274269,Manhattan,40.80661,-73.9576,89,28,69,0.81,1,80,No
471758,2339722,Manhattan,40.72203,-74.00988,500,10,3,0.05,1,0,Yes
471845,2220859,Brooklyn,40.68229,-73.94287,145,14,3,0.04,1,0,Yes
471914,2147438,Brooklyn,40.65955,-73.96066,110,4,12,0.16,1,330,Yes
472052,2341078,Manhattan,40.77137,-73.98943,180,5,13,0.15,1,0,No
472376,1689040,Brooklyn,40.67796,-73.96458,115,2,10,0.17,1,0,Yes
472546,1600988,Brooklyn,40.6933,-73.90823,82,15,5,0.06,1,311,No
473592,2347382,Queens,40.7502,-73.94189,70,1,144,1.68,2,340,No
473777,2348973,Brooklyn,40.71285,-73.94383,155,5,10,0.12,1,0,Yes
474283,950232,Manhattan,40.76487,-73.98471,117,7,0,,1,0,Yes
475216,2355439,Brooklyn,40.66387,-73.99077,100,2,17,0.2,1,0,Yes
476527,2027013,Manhattan,40.72893,-73.98278,89,30,57,0.67,6,0,No
476570,2027013,Manhattan,40.73009,-73.9827,89,30,70,0.83,6,4,Yes
476571,2027013,Manhattan,40.72955,-73.98298,99,30,62,0.74,6,8,No
476899,2363997,Manhattan,40.72693,-73.98521,155,6,17,0.2,1,0,No
476983,277379,Manhattan,40.82537,-73.94392,85,1,439,5.12,2,238,Yes
478053,2368753,Manhattan,40.71137,-73.99403,80,4,48,0.56,1,96,Yes
478385,2368133,Manhattan,40.74428,-73.97809,135,3,134,1.56,1,236,Yes
478832,2371814,Brooklyn,40.67579,-73.99968,150,6,2,0.03,1,0,No
478949,1130454,Manhattan,40.74087,-74.00226,380,3,16,0.19,1,0,Yes
479002,1708956,Brooklyn,40.68723,-73.96897,450,2,31,1.14,1,30,No
479263,2373905,Brooklyn,40.7182,-73.95763,145,30,36,0.42,1,342,No
479285,2374190,Queens,40.74679,-73.91853,80,3,1,0.01,1,330,Yes
479867,2377104,Brooklyn,40.71739,-73.95472,225,2,338,3.9,2,225,Yes
480549,2361715,Manhattan,40.77099,-73.9898,99,3,117,1.41,1,0,Yes
481022,2382189,Manhattan,40.7195,-73.98022,125,1,261,3.24,1,212,No
482365,914838,Manhattan,40.75636,-73.9939,80,30,32,0.37,7,365,Yes
482765,2389885,Brooklyn,40.68834,-73.97875,100,2,112,1.3,2,12,No
483414,1539749,Brooklyn,40.68586,-73.94837,55,2,22,0.26,4,297,No
483485,1492619,Manhattan,40.71164,-74.00774,328,2,319,3.78,1,112,Yes
483505,2393537,Brooklyn,40.70743,-73.96728,142,7,69,0.85,1,261,Yes
484297,2397411,Brooklyn,40.68545,-73.96534,350,4,10,0.12,1,0,Yes
484312,2306962,Brooklyn,40.65854,-73.98384,300,2,24,0.39,1,23,No
484728,2396741,Brooklyn,40.61269,-74.03381,105,30,3,0.05,1,30,Yes
485026,2400932,Brooklyn,40.67858,-73.98537,125,31,17,0.2,2,331,No
486350,2407024,Brooklyn,40.70821,-73.95352,225,7,13,0.15,2,0,No
488083,619154,Brooklyn,40.66158,-73.98954,92,2,58,0.67,1,0,Yes
489018,864370,Manhattan,40.72457,-73.98453,185,2,62,0.74,1,0,Yes
489365,2420670,Brooklyn,40.71689,-73.95706,226,3,203,2.85,1,38,Yes
489924,1027283,Brooklyn,40.66221,-73.99743,50,2,33,0.39,1,20,No
489965,2423067,Manhattan,40.79313,-73.93493,80,3,47,0.66,2,0,Yes
490011,2423401,Brooklyn,40.68444,-73.99904,200,5,0,,1,342,No
490278,2424873,Manhattan,40.75632,-73.96464,99,14,30,0.35,1,317,No
490989,2427385,Brooklyn,40.67996,-73.98027,68,3,2,0.05,1,0,Yes
491123,2427868,Brooklyn,40.67369,-73.96589,102,2,121,1.6,1,361,Yes
491529,2429432,Brooklyn,40.67211,-73.976,220,3,27,0.45,1,68,Yes
491942,1995093,Manhattan,40.79183,-73.97172,199,3,24,0.3,1,0,No
491977,2431528,Manhattan,40.71456,-73.99978,165,5,22,0.26,1,316,Yes
493177,2436633,Manhattan,40.71668,-73.99073,150,2,162,1.92,1,231,No
493611,1407251,Brooklyn,40.67862,-73.98561,385,1,66,0.76,2,363,No
494296,2442340,Brooklyn,40.68721,-74.00147,75,7,0,,1,0,Yes
494937,1527535,Manhattan,40.72162,-74.00414,499,2,63,0.76,1,26,Yes
495249,2446219,Queens,40.75541,-73.89239,85,1,219,2.63,2,305,Yes
495348,2389885,Brooklyn,40.69011,-73.97691,160,4,2,0.03,2,34,No
496166,2450665,Brooklyn,40.66641,-73.98283,249,3,12,0.27,1,26,Yes
497370,2455462,Brooklyn,40.67828,-73.99136,80,2,35,0.41,1,189,No
498052,2426779,Brooklyn,40.71483,-73.96216,120,1,124,1.46,1,292,No
498120,2459648,Bronx,40.8687,-73.8524,35,7,2,0.17,1,90,Yes
498859,2462260,Brooklyn,40.5822,-73.96392,169,4,63,1.27,1,323,Yes
500845,1336370,Manhattan,40.72686,-73.9797,220,4,162,1.88,1,341,Yes
500886,2206506,Brooklyn,40.68825,-73.92951,85,3,103,1.25,2,344,No
501041,1386685,Manhattan,40.78451,-73.97882,300,7,0,,1,0,Yes
501082,2471671,Manhattan,40.82392,-73.94205,79,30,185,2.15,1,302,No
501098,2472680,Brooklyn,40.71384,-73.9474,90,4,219,2.54,1,30,No
501693,1490833,Manhattan,40.7952,-73.9624,99,1,280,3.51,1,246,Yes
502132,48599,Manhattan,40.73942,-74.00009,50,1,61,0.71,2,0,Yes
502309,2478675,Brooklyn,40.65524,-73.95646,46,1,184,2.14,5,362,Yes
502429,2100968,Brooklyn,40.66153,-73.98554,325,3,116,1.37,1,203,No
503460,2483236,Staten Island,40.59274,-74.16178,68,2,11,0.24,1,88,Yes
503529,2483293,Manhattan,40.72701,-74.0011,198,3,9,0.1,1,0,No
503585,2483766,Brooklyn,40.68607,-73.95839,100,5,4,0.05,1,0,No
503722,2484383,Brooklyn,40.71345,-73.95689,175,2,15,0.29,1,64,Yes
503790,2484654,Manhattan,40.73214,-74.00188,130,4,22,0.28,1,77,Yes
504322,471928,Manhattan,40.72903,-74.00028,180,3,18,0.21,1,0,Yes
504362,2487309,Brooklyn,40.67823,-73.97007,209,3,56,0.65,1,160,No
504394,2487319,Manhattan,40.79842,-73.96903,150,4,2,0.03,1,141,Yes
504437,2356449,Manhattan,40.72232,-73.98686,104,3,57,0.7,1,6,No
505029,2490471,Manhattan,40.72454,-73.97944,175,4,13,0.17,1,0,No
505231,2490915,Manhattan,40.77799,-73.95223,80,1,1,0.01,1,0,Yes
505315,167417,Brooklyn,40.69227,-73.90852,68,2,37,0.49,1,23,Yes
506121,2267153,Manhattan,40.7276,-73.98347,72,5,451,5.26,2,13,Yes
506527,864735,Queens,40.75782,-73.92129,107,30,24,0.29,8,262,No
506571,2349977,Manhattan,40.72756,-73.97939,150,7,19,0.32,1,24,Yes
506575,2001830,Bronx,40.84937,-73.91328,45,3,190,2.21,2,329,No
507393,1539749,Brooklyn,40.68549,-73.94724,49,2,46,0.54,4,301,No
509989,2472305,Brooklyn,40.64229,-73.96548,349,1,169,2.08,1,344,Yes
510218,2513726,Manhattan,40.79218,-73.97926,185,2,165,1.92,1,259,Yes
510454,2515124,Manhattan,40.73951,-73.98146,145,3,2,0.02,1,0,Yes
511436,2519356,Brooklyn,40.7139,-73.96553,96,3,1,0.07,1,0,No
511733,1840766,Brooklyn,40.70753,-73.92048,120,5,3,0.04,1,0,Yes
511960,2521848,Manhattan,40.73044,-73.98683,160,1,15,0.18,1,0,No
512209,2521513,Brooklyn,40.69964,-73.99299,800,3,60,0.7,1,67,No
512210,2522854,Brooklyn,40.67709,-73.95237,349,2,320,3.85,1,260,Yes
512775,2396295,Queens,40.75296,-73.93716,350,2,182,2.2,1,272,Yes
513343,2528671,Brooklyn,40.67717,-73.96915,125,30,1,0.01,1,341,Yes
513688,2530670,Brooklyn,40.68586,-73.9809,350,2,134,1.56,1,56,No
514457,2096690,Brooklyn,40.68543,-73.93838,150,10,10,0.17,2,185,Yes
514548,2533991,Brooklyn,40.69849,-73.92678,180,30,0,,1,352,No
515392,2538544,Manhattan,40.74348,-73.9998,200,1,60,0.78,1,260,No
516452,2542888,Brooklyn,40.68679,-73.97378,99,30,5,0.06,1,242,Yes
516461,2542895,Manhattan,40.75086,-73.99776,130,5,9,0.1,1,0,Yes
516643,2543761,Brooklyn,40.71915,-73.95581,150,3,1,0.01,1,0,Yes
516791,696306,Brooklyn,40.64625,-73.97932,90,10,33,0.39,1,269,No
517626,2438262,Brooklyn,40.71577,-73.94084,95,1,10,0.14,1,0,Yes
517654,78742,Queens,40.70278,-73.90153,70,30,3,0.04,1,0,No
518566,1497427,Manhattan,40.77108,-73.95967,82,3,10,0.13,2,251,No
518576,2155917,Brooklyn,40.68812,-73.94627,250,30,62,0.73,3,292,Yes
518960,2155832,Manhattan,40.82823,-73.94691,90,4,266,3.17,1,150,Yes
519310,1366310,Queens,40.74377,-73.91225,75,2,251,2.92,2,317,Yes
521018,2562882,Brooklyn,40.69432,-73.96481,160,14,3,0.04,1,0,No
521038,2563132,Manhattan,40.82749,-73.9382,115,7,8,0.09,1,178,Yes
521522,2440317,Brooklyn,40.66777,-73.98367,150,4,5,0.06,1,0,No
521672,1720619,Brooklyn,40.71423,-73.95305,89,4,160,1.92,1,23,No
521806,2389494,Queens,40.72719,-73.86166,69,5,5,0.1,1,4,Yes
522081,1413546,Manhattan,40.74341,-73.99298,170,2,183,2.19,2,254,Yes
523123,2572253,Brooklyn,40.66051,-73.98495,375,5,19,0.23,1,43,Yes
524111,62508,Manhattan,40.72915,-73.98019,118,3,141,1.66,1,13,No
525120,184883,Manhattan,40.74767,-74.01061,135,6,42,0.49,1,170,Yes
525293,2556498,Bronx,40.82822,-73.92439,250,3,119,1.41,1,339,No
525388,787204,Brooklyn,40.73067,-73.955,200,7,20,0.24,1,365,No
525412,1104814,Manhattan,40.72246,-73.99552,150,5,5,0.06,1,0,Yes
525523,2582890,Manhattan,40.80762,-73.94017,50,2,16,0.62,1,60,Yes
526520,2576980,Brooklyn,40.67786,-73.97166,60,2,0,,1,0,Yes
526532,2492286,Manhattan,40.80719,-73.94253,100,2,24,0.29,1,0,No
526923,2589521,Manhattan,40.74129,-73.98374,265,3,26,0.32,1,341,Yes
526942,2205455,Manhattan,40.77761,-73.94606,90,30,3,0.04,1,128,No
527076,2590219,Manhattan,40.76413,-73.96227,175,2,0,,1,0,No
528485,17985,Brooklyn,40.66119,-73.98822,36,10,5,0.07,2,44,Yes
530247,2604437,Manhattan,40.78339,-73.98003,250,4,2,0.03,2,0,Yes
530431,2605064,Manhattan,40.80654,-73.95019,220,3,194,2.42,1,338,Yes
530576,263510,Manhattan,40.78111,-73.97739,93,14,88,1.03,1,176,No
530632,1816331,Brooklyn,40.67147,-73.94979,275,5,2,0.1,1,357,Yes
531091,1787284,Queens,40.75532,-73.91603,109,30,304,3.7,1,0,No
531208,2495836,Brooklyn,40.70762,-73.96764,450,2,11,0.13,1,0,No
531258,2609535,Manhattan,40.7311,-73.99913,165,30,19,0.23,1,259,Yes
531455,1445298,Brooklyn,40.66199,-73.96294,80,7,23,0.27,1,20,Yes
532288,683230,Manhattan,40.73176,-73.99895,295,5,103,1.25,3,350,Yes
532749,2617850,Brooklyn,40.71606,-73.95526,280,7,82,0.98,1,41,No
533168,2620162,Manhattan,40.72184,-73.9944,300,30,92,1.09,1,106,Yes
533506,2027013,Manhattan,40.72829,-73.98156,99,30,66,0.77,6,0,No
533625,367815,Brooklyn,40.69043,-73.95677,175,3,18,0.35,2,0,No
533927,2624738,Manhattan,40.74403,-73.99581,225,4,153,2.03,1,205,Yes
534897,2426404,Manhattan,40.74552,-74.0006,230,6,6,0.09,1,0,Yes
535095,598770,Brooklyn,40.6744,-73.96558,90,7,43,0.52,1,38,Yes
535352,2630351,Manhattan,40.79358,-73.97043,102,3,36,0.5,1,21,No
536578,2635819,Brooklyn,40.7014,-73.91333,59,10,19,0.27,1,0,Yes
538344,2644519,Manhattan,40.72924,-73.98113,195,2,160,2.31,1,68,No
538590,2645592,Queens,40.75919,-73.91836,150,3,74,0.87,2,365,No
539160,512878,Manhattan,40.83064,-73.94076,170,1,47,0.58,2,17,Yes
539350,2640100,Manhattan,40.76184,-73.99334,217,2,43,0.51,1,0,Yes
540057,2653648,Manhattan,40.82445,-73.95243,185,1,102,1.19,2,91,Yes
540489,2656413,Manhattan,40.72006,-73.99579,58,6,18,0.21,1,0,No
541725,1879389,Brooklyn,40.71872,-73.96042,189,4,33,0.44,2,1,Yes
542054,2027013,Manhattan,40.72855,-73.98265,88,30,60,0.72,6,0,No
542203,1846051,Manhattan,40.76304,-73.9888,195,3,22,1.61,2,59,No
543792,865264,Queens,40.70878,-73.91727,110,5,107,1.25,1,276,Yes
544039,2674637,Brooklyn,40.64437,-74.00304,120,14,0,,1,0,Yes
544131,534328,Manhattan,40.72987,-74.00082,79,4,87,1.02,1,30,Yes
544331,2676438,Manhattan,40.77424,-73.94839,110,10,16,0.2,1,0,No
545261,746552,Brooklyn,40.68752,-73.96688,200,3,2,0.02,1,365,Yes
545651,1785800,Brooklyn,40.65841,-73.95016,69,4,19,0.24,3,43,No
546383,2680820,Queens,40.75578,-73.81948,55,1,474,5.53,3,332,No
546504,2687009,Brooklyn,40.69271,-73.99365,135,4,5,0.06,1,0,Yes
546573,1792568,Manhattan,40.70587,-74.01534,500,2,63,0.75,1,79,Yes
547830,2693076,Brooklyn,40.64882,-73.9605,90,3,0,,1,157,Yes
548133,2694451,Brooklyn,40.69073,-73.96762,135,3,28,0.4,1,211,No
548184,2694253,Brooklyn,40.72515,-73.95153,199,1,0,,1,365,Yes
549873,2702563,Manhattan,40.72564,-73.98252,90,2,5,0.09,1,0,No
550288,2684478,Manhattan,40.78024,-73.94813,160,4,16,0.2,1,0,No
550653,2706505,Brooklyn,40.6599,-73.98279,65,20,6,0.32,1,311,Yes
550777,2707053,Manhattan,40.7964,-73.9675,210,3,25,0.3,1,347,Yes
550858,2277487,Manhattan,40.74664,-73.99441,399,3,15,0.31,1,0,Yes
552141,2712998,Manhattan,40.71788,-73.98975,300,1,45,0.62,1,111,No
552519,2715012,Brooklyn,40.67356,-73.9425,185,1,215,2.55,3,348,Yes
552639,2518984,Manhattan,40.81757,-73.94709,220,3,33,0.51,2,174,No
553516,2261381,Brooklyn,40.68052,-73.97254,121,2,46,0.54,1,0,No
553565,567226,Manhattan,40.86821,-73.92252,120,10,25,0.3,1,129,Yes
553862,2647043,Brooklyn,40.67981,-73.97967,152,2,23,0.27,1,365,Yes
554165,1267900,Brooklyn,40.68251,-73.98486,250,2,57,0.67,1,25,Yes
555206,1925503,Manhattan,40.72718,-73.9812,99,6,80,1.01,1,0,No
557487,2740824,Brooklyn,40.72363,-73.9457,104,11,22,0.26,1,0,Yes
559511,2750389,Brooklyn,40.72697,-73.93921,120,5,40,0.54,1,0,No
560078,2753256,Manhattan,40.72274,-73.97934,295,3,85,1.02,1,261,No
560406,2755668,Brooklyn,40.68343,-73.99189,90,4,1,0.01,1,0,Yes
563442,2770788,Manhattan,40.73514,-73.99954,197,14,29,0.36,1,0,Yes
563496,2770985,Manhattan,40.73481,-73.99845,145,5,1,0.01,1,0,Yes
564049,2773585,Manhattan,40.80053,-73.96651,90,30,23,0.27,1,0,No
564184,2378357,Manhattan,40.73971,-74.00221,125,2,42,0.5,1,172,Yes
564447,2775674,Manhattan,40.75767,-73.99034,190,1,195,2.83,1,69,No
564751,2777672,Manhattan,40.80165,-73.96287,76,2,158,1.91,3,324,No
565814,532819,Brooklyn,40.68328,-73.9379,50,2,1,0.03,1,0,Yes
566712,2786764,Manhattan,40.72819,-73.97933,107,1,115,1.4,1,85,Yes
566911,2788488,Brooklyn,40.68411,-73.93875,80,4,42,0.49,1,245,Yes
567195,2790324,Brooklyn,40.68269,-73.94004,150,5,3,0.04,1,0,No
568661,2590864,Brooklyn,40.70779,-73.92129,110,90,32,0.4,1,330,Yes
568684,2798644,Brooklyn,40.70202,-73.92402,115,370,6,0.09,1,365,No
568743,627217,Manhattan,40.72603,-73.98751,151,2,214,2.53,3,256,No
570218,2805772,Brooklyn,40.68522,-73.97771,130,2,11,0.13,1,0,Yes
570750,2806561,Brooklyn,40.67391,-73.94039,180,2,221,2.6,1,264,Yes
571564,1141935,Brooklyn,40.67436,-73.94807,95,1,123,1.47,3,359,Yes
573612,2270624,Manhattan,40.81199,-73.95116,79,1,132,1.56,2,335,No
573671,2822805,Brooklyn,40.68586,-73.9501,60,30,41,0.65,8,245,Yes
573795,38513,Brooklyn,40.65204,-73.94938,133,4,104,1.32,1,338,No
573870,1385157,Manhattan,40.78292,-73.97438,120,30,18,0.22,5,337,No
575061,2828813,Brooklyn,40.71603,-73.95665,120,2,143,4.14,1,102,Yes
576227,2834840,Manhattan,40.82446,-73.95274,700,28,4,0.05,1,22,Yes
576426,426725,Manhattan,40.7641,-73.98803,165,3,25,0.3,1,0,Yes
576916,2837527,Manhattan,40.79785,-73.97202,165,4,4,0.05,1,0,No
577324,2839267,Queens,40.76961,-73.90451,54,45,198,2.33,1,80,Yes
577703,2841175,Manhattan,40.73047,-73.98229,100,5,6,0.07,1,0,No
577824,2841374,Brooklyn,40.6772,-73.9506,80,7,10,0.48,1,365,No
578267,1449904,Manhattan,40.71328,-73.99315,96,19,30,0.36,1,165,Yes
578941,2847655,Brooklyn,40.66732,-73.98233,159,2,4,0.08,1,0,Yes
579716,2851409,Brooklyn,40.66488,-73.98079,50,2,201,2.42,1,54,Yes
580323,2311767,Manhattan,40.78837,-73.94628,75,2,51,0.61,1,77,No
581180,2775107,Brooklyn,40.68232,-73.96501,155,30,63,0.75,1,249,Yes
581421,2861848,Brooklyn,40.73252,-73.95496,150,2,28,0.59,1,72,No
581542,2861854,Queens,40.59783,-73.80158,92,1,55,0.66,1,8,No
582272,2712129,Brooklyn,40.72437,-73.94847,75,5,1,0.13,1,0,Yes
582372,733370,Queens,40.77115,-73.92275,69,40,23,0.27,1,207,Yes
583337,2874587,Brooklyn,40.67859,-73.99444,115,4,61,0.72,1,15,Yes
583352,2423042,Manhattan,40.72304,-73.97923,120,60,5,0.06,1,0,No
584122,2878358,Manhattan,40.77032,-73.99493,120,2,67,0.8,1,179,Yes
585369,911596,Manhattan,40.72692,-73.99948,215,30,110,1.3,1,332,No
585491,2886652,Brooklyn,40.6806,-73.96317,195,2,160,1.95,1,255,No
585937,2888900,Brooklyn,40.72949,-73.95493,175,3,102,1.23,2,215,Yes
586847,311286,Brooklyn,40.67649,-73.9435,80,2,5,0.08,4,311,Yes
587519,2897835,Brooklyn,40.71099,-73.95217,48,5,1,0.02,1,0,Yes
587554,2897329,Manhattan,40.73041,-74.00326,200,7,34,0.41,1,217,No
587641,717562,Brooklyn,40.7197,-73.95741,275,30,6,0.07,1,363,Yes
587698,807642,Brooklyn,40.60399,-73.97092,72,1,61,0.81,2,335,No
587740,2899508,Manhattan,40.72372,-74.00277,199,60,11,0.13,1,281,No
588677,2407024,Brooklyn,40.70989,-73.95347,250,30,1,0.01,2,250,Yes
590903,1345769,Manhattan,40.80797,-73.9489,75,5,46,0.6,1,343,Yes
591135,1523018,Manhattan,40.72466,-73.99632,125,1,132,1.75,1,365,Yes
591565,2919467,Manhattan,40.71552,-74.00749,229,1,62,0.73,1,36,No
591710,2920855,Brooklyn,40.69464,-73.99885,175,10,8,0.17,1,0,Yes
592785,2932668,Brooklyn,40.6877,-73.95824,140,3,16,0.27,1,0,No
592831,2926404,Brooklyn,40.69079,-73.95809,54,2,19,0.23,1,220,No
592853,2926593,Queens,40.70001,-73.90698,75,2,17,0.2,1,0,Yes
593000,2927446,Manhattan,40.77247,-73.94665,110,7,12,0.14,1,0,Yes
593292,2929585,Manhattan,40.75128,-73.97658,165,1,321,3.93,1,185,Yes
593320,2929756,Manhattan,40.86345,-73.92039,55,4,160,1.89,2,79,No
594020,2929756,Manhattan,40.86284,-73.91955,55,4,142,1.68,2,179,Yes
594036,2934010,Manhattan,40.73413,-74.00465,300,1,5,0.06,1,0,No
594640,2937468,Manhattan,40.74026,-74.00079,275,6,61,0.73,1,69,No
594732,2938302,Manhattan,40.73474,-73.99527,331,7,0,,1,189,Yes
595321,898980,Brooklyn,40.71316,-73.94532,77,3,5,0.08,1,0,Yes
595604,2943157,Manhattan,40.8347,-73.94857,60,30,36,0.44,1,365,Yes
596448,2648088,Brooklyn,40.69082,-73.99281,129,1,109,1.51,1,261,No
597544,2954200,Queens,40.74124,-73.92273,100,3,28,0.38,1,188,Yes
597624,2954680,Brooklyn,40.67465,-73.97975,120,4,14,0.16,1,0,No
598612,2960326,Brooklyn,40.72203,-73.95376,500,2,250,2.99,1,307,No
